track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_ms_log,duration_ms_scaled,loudness_clipped,loudness_scaled,tempo_clipped,tempo_scaled,danceability_scaled,energy_scaled,valence_scaled,speechiness_log,speechiness_scaled,acousticness_scaled,liveness_scaled,instrumentalness_binary,key_sin,key_cos,mode_scaled,time_signature_orig,time_signature_1,time_signature_3,time_signature_4,time_signature_5
6KwkVtXm8OUp2XffN5k7lY,Hillsong Worship,No Other Name,No Other Name,50,440247,0,0.369,0.598,7,-6.984,1,0.0304,0.00511,0.0,0.176,0.0466,148.014,4,world-music,12.995093483474767,1.922154793636049,-6.984,0.22749628340118544,148.014,0.8388454945392764,-1.0864163490162602,-0.19663706985378374,-1.6058913205314285,0.029947076367952116,-0.5804648573184923,0.005130522088353414,0.16210917345991124,0,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
2dp5I5MJ8bQQHDoFaNRFtX,Internal Rot,Grieving Birth,Failed Organum,11,93933,0,0.171,0.997,7,-3.586,1,0.118,0.00521,0.801,0.42,0.0294,122.223,4,grindcore,11.450347686985502,-2.1166204550164665,-3.586,0.9505428358240764,122.223,-0.03431751653736537,-2.203142841056703,1.399082757052406,-1.6712144580556885,0.11154137473290741,0.42253090365432894,0.005230923694779117,0.41388917552368176,1,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
5avw06usmFkFrPjX8NxC40,Zhoobin Askarieh;Ali Sasha,Noise A Noise 20.4-1,"Save the Trees, Pt. 1",0,213578,0,0.173,0.803,9,-10.071,0,0.144,0.613,0.00191,0.195,0.0887,75.564,3,iranian,12.271762066628238,0.030987308622071785,-10.071,-0.4293738482437423,75.564,-1.6139737118700401,-2.191862775480537,0.6232189815641836,-1.446001547870304,0.13453089295760615,0.7051289501874898,0.6154618473895582,0.18171499329274585,0,-1.0,-1.8369701987210297e-16,-1.331937902984166,3,False,True,False,False
75hT0hvlESnDJstem0JgyR,Bryan Adams,All I Want For Christmas Is You,Merry Christmas,0,151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock,11.927601356606447,-0.8688291921599361,-5.598,0.5224175669968674,109.991,-0.4484360056029106,0.6845539464418166,-0.5445759794799453,0.4882469370776943,0.027517886036739245,-0.6103256154060837,0.4076305220883535,0.09503663192652978,0,1.2246467991473532e-16,-1.0,0.7507857519179617,3,False,True,False,False
4bY2oZGA5Br3pTE1Jd1IfY,Nogizaka46,バレッタ TypeD,月の大きさ,57,236293,0,0.555,0.941,9,-3.294,0,0.0481,0.484,0.0,0.266,0.813,92.487,4,j-idol,12.372832071401087,0.2952372807440125,-3.294,1.0126763241429357,92.487,-1.0410398342984064,-0.03737025043281336,1.175122079591888,1.304786156130943,0.046979001193994605,-0.3711003705338926,0.4859437751004016,0.2549788463522857,0,-1.0,-1.8369701987210297e-16,-1.331937902984166,4,False,False,True,False
2zQt5C0AIv27RhfJCRZdZ4,BaianaSystem,Duas Cidades,"Jah Jah Revolta, Pt. 2",38,309493,0,0.776,0.8,8,-4.704,0,0.0438,0.00631,0.0731,0.35,0.583,143.989,4,samba,12.64269398481225,1.0007977806761401,-4.704,0.7126481784936491,143.989,0.7025777608498698,1.2090769957335397,0.6112210881287987,0.4312790845856071,0.042867900227175806,-0.4216359707569288,0.006335341365461847,0.3416572077185017,0,-0.8660254037844385,-0.5000000000000004,-1.331937902984166,4,False,False,True,False
6BctgCJXlgxYeR0ObhLdtR,Joe DeRosa,You Let Me Down,Please Stop Communicating,21,496201,0,0.627,0.815,6,-6.959,0,0.911,0.785,0.0,0.744,0.532,119.197,5,comedy,13.114738380864525,2.2349692717874277,-6.959,0.2328159313736906,119.197,-0.1367637680017488,0.3687121103091657,0.6712105553057228,0.2375883861125111,0.647626665258136,7.0123452006251785,0.7881526104417671,0.7482199979362295,0,1.2246467991473532e-16,-1.0,-1.331937902984166,5,False,False,False,True
1LDQFdGTEXOnycDC8CJ5p1,Cane Hill,A Form of Protest,A Form of Protest,54,189405,0,0.395,0.933,11,-3.6,0,0.116,8.74e-06,0.0125,0.328,0.194,92.53,4,metalcore,12.151648138218619,-0.2830534624754802,-3.6,0.9475638329594737,92.53,-1.0395840547832151,-0.9397754965261008,1.1431276970975286,-1.0460872233758522,0.1097508639591192,0.40052109718411283,8.775100401606425e-06,0.318955732122588,0,-0.5000000000000004,0.8660254037844384,-1.331937902984166,4,False,False,True,False
2DDR5F7bHFJBiX6lPPsT8O,Kano,I'm Ready (Disco Mix - Original 12 Inch Version),I'm Ready - Radio Edit,29,209226,0,0.914,0.766,5,-5.662,1,0.0387,0.192,0.65,0.0747,0.9,126.632,4,disco,12.251175065942494,-0.02283790262144839,-5.662,0.5087992681872543,126.632,0.11495066677607409,1.9874015204889999,0.47524496252776993,1.6351997005850487,0.03796993125162867,-0.4818441252271945,0.1927710843373494,0.05757919719327212,1,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
2ScU6iEvgb0TIuKiyem9rg,Charlie Brown Jr.,Acústico (Ao Vivo),Proibida Pra Mim (Grazon) - Ao Vivo,48,151666,0,0.345,0.976,8,-4.74,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,4,r-n-b,11.929442607064761,-0.8640151983011987,-4.74,0.7049878854132418,181.121,1.959694155223793,-1.2217771359302534,1.3150975030047116,1.3237754402949722,0.047551301858222386,-0.3640653797106988,0.0005893574297188755,0.4830254875657827,0,-0.8660254037844385,-0.5000000000000004,0.7507857519179617,4,False,False,True,False
4ifiz8TRTNdG9ORNWh2P0Q,Kacey Musgraves;Lana Del Rey,Jingle Bell Rock 2022,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,0,132108,0,0.469,0.183,5,-15.414,1,0.0407,0.829,0.0,0.71,0.381,139.592,4,country,11.791382618394051,-1.2249763780239395,-15.414,-1.5662890129275289,139.592,0.5537158415871818,-0.5224130702079557,-1.8563456617486926,-0.3358879956411661,0.039893563661676665,-0.45819792455373237,0.8323293172690763,0.7131358992879991,0,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
5xWxnLpw8ooMW1nJwY2hui,KIRINJI,J-Pop 輕旅行,時間がない,0,284160,0,0.772,0.675,11,-9.154,0,0.0366,0.124,0.0121,0.102,0.68,126.033,4,j-pop,12.557296257923895,0.7775233581583786,-9.154,-0.23424916061225584,126.033,0.09467131957608528,1.1865168645812074,0.11130886165442858,0.7996711973677709,0.035946126773469124,-0.5067216884063352,0.1244979919678715,0.08574966463729233,0,-0.5000000000000004,0.8660254037844384,-1.331937902984166,4,False,False,True,False
3i2L1PRDEwWcUC03y95UPG,Aníbal Troilo Y Su Orquesta Típica;Roberto Goyeneche,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,Sur,28,237573,0,0.423,0.401,2,-11.219,0,0.0449,0.726,0.0,0.269,0.507,111.213,4,tango,12.378234432873562,0.30936188548408977,-11.219,-0.6736520831411758,111.213,-0.40706478310143135,-0.7818545784597757,-0.9844987387773909,0.1426419652923658,0.04392118705792815,-0.4086884701655537,0.7289156626506024,0.2580745021153648,0,0.8660254037844386,0.5000000000000001,-1.331937902984166,4,False,False,True,False
46JGS5Gcz5TilUnqGGHnnl,Imaginasamba;Jojo Maronttinni,Antes e depois (Ao vivo),Pega pega (Participação especial de Jojo Maronttinni) - Ao vivo,50,222184,0,0.511,0.751,11,-4.731,1,0.0924,0.844,0.0,0.962,0.732,158.1,4,pagode,12.311265647158308,0.13427037541571382,-4.731,0.7069029586833436,158.1,1.1803104291955127,-0.2855316931084676,0.4152554953508455,0.9971597526736726,0.08837711061741288,0.13778479786668854,0.8473895582329317,0.9731709833866474,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
5pq4v03P5PxMcnCagg4S3Z,Boyce Avenue,"Cover Sessions, Vol. 4",In Case You Didn’t Know,60,225165,0,0.633,0.299,11,-7.798,1,0.0353,0.833,0.0,0.109,0.341,147.549,4,acoustic,12.324593186940097,0.16911555053673036,-7.798,0.054288545416419885,147.549,0.823102762572674,0.402552307037664,-1.392427115580477,-0.48780226895339834,0.03469123978993036,-0.5221473535595506,0.8363453815261044,0.09297286141781035,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
08HJeHs0U9iSbDWX0sWIem,Maria Bethânia,Noturno,O Sopro do Fole,41,169371,0,0.524,0.0856,9,-17.766,1,0.0999,0.739,0.0,0.0919,0.316,93.672,4,r-n-b,12.039852758282118,-0.5753451873841365,-17.766,-2.066761494180807,93.672,-1.0009212592867427,-0.21221126686338793,-2.2458772686175217,-0.5827486897735437,0.09521926658093392,0.221891819617537,0.7419678714859438,0.07532762356825921,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
198v7BbjXn2GTeI4NkBN39,Mariene De Castro,Santo De Casa,Vi Mamãe Oxum Na Cachoeira - Live,39,105240,0,0.59,0.697,5,-8.046,1,0.0323,0.75,0.000163,0.621,0.815,126.911,4,samba,11.564008237199545,-1.8194521973031386,-8.046,0.0015176375291695925,126.911,0.1243963059560353,0.16003089715009278,0.19929341351391736,1.3123818697965546,0.03178932248940734,-0.5578190954513638,0.7530120481927711,0.6212981116499846,0,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
6bl8PFDgYxbDZHk0LRQhhz,Jebroer;Paul Elstak;The BeatKrusher,Me Gabber (DJ Paul Elstak & The BeatKrusher Remix),Me Gabber - DJ Paul Elstak & The BeatKrusher Remix,22,205351,0,0.553,0.928,7,-3.544,0,0.13,0.0251,0.0,0.171,0.305,160.044,4,hardstyle,12.232480858806476,-0.07171435934703214,-3.544,0.9594798444178849,160.044,1.2461252054171794,-0.04865031600897946,1.1231312080385538,-0.6245251149344077,0.12221763272424921,0.5537685234751669,0.025200803212851407,0.1569497471881127,0,-0.4999999999999997,-0.8660254037844388,-1.331937902984166,4,False,False,True,False
0b11D9D0hMOYCIMN3OKreM,Witt Lowry;Ava Max,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),77,186022,1,0.504,0.788,3,-4.113,0,0.215,0.0134,0.0,0.363,0.228,170.039,4,pop,12.133625600964555,-0.33017382204859397,-4.113,0.8384046565636692,170.039,1.58450930435522,-0.32501192262504897,0.5632295143872592,-0.9169600910604548,0.1947440767925118,1.4452979246292943,0.013453815261044179,0.355071716025178,0,1.0,6.123233995736766e-17,-1.331937902984166,4,False,False,True,False
2pXg8l1JGZ3hCyFqxirV13,Lalo Ebratt;Trapical,Frescura y Perreo,Mocca,0,200293,0,0.786,0.696,1,-5.343,0,0.352,0.183,0.0,0.123,0.591,97.956,4,reggae,12.207541566137849,-0.13691874325140457,-5.343,0.5766779763164191,97.956,-0.8558849931686263,1.2654773236143702,0.1952941157021224,0.4616619392480536,0.3015849776207723,2.7586368806180186,0.18373493975903615,0.10741925497884637,0,0.49999999999999994,0.8660254037844387,-1.331937902984166,4,False,False,True,False
3dJj6o9o1fRgrojWjailuz,Linkin Park,One More Light,Nobody Can Save Me,61,225546,0,0.645,0.688,11,-4.749,1,0.0341,0.0107,0.0,0.186,0.433,139.957,4,metal,12.326283841927868,0.1735358088951848,-4.749,0.70307281214314,139.957,0.5660730397975249,0.4702327004946606,0.16329973320776267,-0.13839944033526408,0.033531483208792325,-0.5364036307498866,0.0107429718875502,0.1724280260035084,0,-0.5000000000000004,0.8660254037844384,0.7507857519179617,4,False,False,True,False
0rWLHJnMyJaMFA8x9l8AT0,Billie Eilish,Halloween Party 2022,all the good girls go to hell,3,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro,12.036706799896436,-0.5835703716767621,-8.957,-0.19233033458891596,92.545,-1.0390762247197762,1.648999553204017,-0.8045303372466177,0.38190694575913153,0.1806534996932576,1.2720898772115758,0.3142570281124498,0.14147146837271696,0,0.49999999999999994,0.8660254037844387,-1.331937902984166,4,False,False,True,False
36kDrsAPQ62bI32WPrlJew,ZITH;Misanthropix,Machine Spirit,Machine Spirit,17,228571,0,0.643,0.956,1,-3.385,1,0.051,0.000458,0.78,0.228,0.515,104.99,4,club,12.339606538151571,0.20836832041643089,-3.385,0.9933128055230174,104.99,-0.6177465487534006,0.4589526349184945,1.2351115467688125,0.1730248199548123,0.04974209189481407,-0.33713515095801533,0.00045983935742971893,0.21576720668661645,1,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
0lASm1brReAnrOirk2f0a2,Christopher Zondaflex Tyler,Mr Chris Hip Hop Dance Moves,Bear Crawl,13,97620,0,0.738,0.499,1,-14.344,1,0.546,0.21,0.0,0.569,0.806,88.916,4,kids,11.48884791319117,-2.01596068237273,-14.344,-1.3386080797043112,88.916,-1.161937244734399,0.9947557497863837,-0.5925675532214848,1.2782011583013029,0.4356709501652302,4.40688516221329,0.21084337349397592,0.5676400784232793,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
1WhGXbgwPOTDPB4ZsJBIDG,Chip E.,Hotter Than House,Time To Jack,7,354960,0,0.813,0.863,1,-8.587,1,0.0563,0.00024,0.89,0.109,0.717,122.93,4,chicago-house,12.779763203267665,1.359168567706612,-8.587,-0.11359954459584051,122.93,-0.010381792880617188,1.4177582088926117,0.8631768502718811,0.9401919001815855,0.05477223584697947,-0.2753022390731834,0.00024096385542168676,0.09297286141781035,1,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
2xIbHYxBs1fiR4NkPc8z33,Tony Matterhorn,Jamaican Style,Ready fi di party,19,59600,0,0.911,0.616,1,-12.46,1,0.272,0.569,0.00795,0.154,0.467,120.999,4,j-dance,10.995427631436174,-3.306019943685684,-12.46,-0.9377194084963284,120.999,-0.07575644971397008,1.9704814221247509,-0.12464970924147435,-0.00927230801986647,0.24059046491793043,2.0088634416711026,0.571285140562249,0.1394076978639975,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
6NPTmYw2yMu0Oz0IJkoxeR,Los Tukas,10 de Colección,Mis Noches Te Recuerdan,33,134400,0,0.643,0.574,0,-5.427,1,0.035,0.583,0.0,0.0492,0.845,108.002,4,rock-n-roll,11.808583147519697,-1.1800051785849992,-5.427,0.5588039591288022,108.002,-0.5157742720148932,0.4589526349184945,-0.2926202173368629,1.426317574780729,0.0344014267173324,-0.5257098731119598,0.5853413654618473,0.03126612320709937,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
0Xs1Yh44j5cIgUQtOCBcQj,Apache Indian,Time For Change,Sometimes Love,3,242213,0,0.652,0.806,2,-3.875,0,0.0797,0.133,0.0,0.281,0.88,107.883,4,dancehall,12.397576911898781,0.3599332647441464,-3.875,0.8890477052619177,107.883,-0.5198030571848409,0.509712930011242,0.6352168749995686,1.5592425639289325,0.07668322477095764,-0.005961985527826714,0.13353413654618476,0.2704571251676814,0,0.8660254037844386,0.5000000000000001,-1.331937902984166,4,False,False,True,False
5TcuM4sQFHK747kwB2q1Qy,Annaleigh Ashford,Sunday in the Park with George (2017 Broadway Cast Recording),Everybody Loves Louis,22,219333,0,0.521,0.189,1,-10.74,1,0.0478,0.892,0.0,0.0824,0.301,117.833,4,show-tunes,12.298350961148403,0.10050461646724043,-10.74,-0.5717276279879785,117.833,-0.18294244843711552,-0.22913136522763708,-1.8323498748779228,-0.6397165422656309,0.04669272799198229,-0.3746193763204757,0.8955823293172691,0.06552471365184193,0,0.49999999999999994,0.8660254037844387,0.7507857519179617,4,False,False,True,False
4bh9zPGpEX1yl9Do6rkhHr,Shinedown,Rock Brandneu,Planet Zero,0,222738,0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,alternative,12.31375596139764,0.14078136222923138,-2.967,1.0822573196233023,157.925,1.1743857451220607,-0.821334807976357,1.2671059292631721,-0.9777258003853477,0.10616019582839065,0.3563829038746676,2.359437751004016e-05,0.4685790940047467,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
7vk7u7kaqw5A6BtkfoxQf3,Yiruma,The Best - Reminiscent 10th Anniversary,Do You?,46,292906,0,0.435,0.101,7,-18.753,1,0.0487,0.992,0.926,0.101,0.222,107.449,4,new-age,12.587610431471868,0.8567804981274021,-18.753,-2.276781196135308,107.449,-0.5344962736870028,-0.7141741850027791,-2.1842880823158795,-0.9397472320572897,0.047551301858222386,-0.3640653797106988,0.995983935742972,0.08471777938293264,1,-0.4999999999999997,-0.8660254037844388,0.7507857519179617,4,False,False,True,False
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Memories...Do Not Open,Paris,74,221506,0,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4,dance,12.308209470676776,0.12627992808309796,-6.428,0.34580525430969855,99.99,-0.7870232365663279,0.515352962799325,0.043320798853914176,-0.951140802555707,0.029947076367952116,-0.5804648573184923,0.021586345381526102,0.07739139407697865,0,0.8660254037844386,0.5000000000000001,0.7507857519179617,4,False,False,True,False
4zD9RBG51Lj8bnQwolLnyu,OneRepublic,Human (Deluxe),Wild Life,45,267117,0,0.479,0.762,2,-7.86,1,0.0378,0.00711,0.011,0.0965,0.0519,115.956,4,piano,12.495445787317868,0.615813806742961,-7.86,0.04109581844460722,115.956,-0.24648891704208825,-0.4660127423271252,0.4592477712805901,-1.5857626793175577,0.0371030879515022,-0.4924997736349509,0.00713855421686747,0.08007429573831391,0,0.8660254037844386,0.5000000000000001,0.7507857519179617,4,False,False,True,False
7MiYNyj5si5yiWyeSkgzqB,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",Joda - Worakls Remix,50,338086,0,0.757,0.678,3,-11.225,0,0.0323,0.0399,0.849,0.129,0.13,115.01,4,techno,12.731058537794077,1.2318290417757543,-11.225,-0.674928798654577,115.01,-0.278516066376294,1.1019163727599617,0.12330675508981348,-1.289150060675424,0.03178932248940734,-0.5578190954513638,0.04006024096385542,0.11361056650500466,1,1.0,6.123233995736766e-17,-1.331937902984166,4,False,False,True,False
6suU440DRXoxpLNKWf46XJ,Realidade Cruel,Dos Barracos de Maderite aos Palácios de Platina,O Resgate,48,415660,0,0.553,0.732,7,-5.206,0,0.262,0.622,0.0,0.163,0.436,152.59,4,funk,12.937625303182614,1.7719028462434476,-5.206,0.605829647205747,152.59,0.9937675192256672,-0.04865031600897946,0.33926883692674115,-0.12700586983684664,0.23269776411902143,1.9118426252345877,0.6244979919678715,0.14869466515323496,0,-0.4999999999999997,-0.8660254037844388,-1.331937902984166,4,False,False,True,False
5ueWiIP0QQcAqbMutT1Ng0,Balbi El Chamako,La Vida Es Bela,La Mala,39,221184,1,0.628,0.787,10,-6.809,1,0.139,0.0059,0.0,0.124,0.377,172.045,4,reggaeton,12.306754734396083,0.1224764848906131,-6.809,0.26473381920872097,172.045,1.6524231115057666,0.37435214309724874,0.5592302165754642,-0.35107942297238937,0.1301506844650451,0.6512853528007536,0.005923694779116466,0.10845114023320608,0,-0.8660254037844386,0.5000000000000001,0.7507857519179617,4,False,False,True,False
49Z1VQivkHoY5KGdUwMv5i,RL Grime;Hex Cougar;fknsyd,Sable Valley Summer Vol. 3,Silo (feat. fknsyd),55,247500,0,0.472,0.933,5,-4.985,0,0.195,0.0632,0.367,0.0678,0.326,159.949,4,electronic,12.419169901386761,0.4163886580435915,-4.985,0.6528553352826919,159.949,1.2429089483487339,-0.5054929718437066,1.1431276970975286,-0.5447701214454855,0.178146185383474,1.241268782177568,0.06345381526104418,0.05045918893819008,0,0.49999999999999994,-0.8660254037844387,-1.331937902984166,4,False,False,True,False
1WDDMw1k46OS4W2IGxmLzj,Feid,FELIZ CUMPLEAÑOS,Ferxxo 100,4,167760,0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,pop,12.030295626454555,-0.6003325397116167,-3.378,0.9948023069553188,163.893,1.3764343996955704,0.808634667779643,-0.340611791078402,0.3781090889263257,0.06522578491770742,-0.14680226278605657,0.25803212851405627,0.1218656485398824,0,-0.8660254037844385,-0.5000000000000004,-1.331937902984166,4,False,False,True,False
5tmcGYwmon8ufw9igbwwKk,Blake Rules;Netherfriends,Kids Trap 2,Making Music,13,146086,0,0.782,0.342,0,-15.203,1,0.0721,0.299,0.0237,0.103,0.345,115.018,4,kids,11.891957613629241,-0.962020620311312,-15.203,-1.521391184039586,115.018,-0.27824522367579346,1.242917192462038,-1.2204573096732936,-0.4726108416221753,0.069619341880057,-0.09279457968644995,0.3002008032128514,0.08678154989165204,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
5Iqh58mh9xHzOkXNorHibJ,Estela Nuñez,Estela Nuñez... Sus Primeras E Inolvidables Grabaciones,Ruega por Mí (Prega Per Me),30,201493,0,0.494,0.404,0,-10.108,1,0.0299,0.847,0.0,0.122,0.386,96.387,3,rock-n-roll,12.213514883250603,-0.12130136117975578,-10.108,-0.43724692724305,96.387,-0.909004017804323,-0.38141225050587946,-0.9725008453420061,-0.31689871147713705,0.02946171014961901,-0.5864312087580262,0.8504016064257028,0.10638736972448663,0,0.0,1.0,0.7507857519179617,3,False,True,False,False
5llrpUzc5oZ4U2RLruiDeI,Yonder Mountain String Band,"Mountain Tracks, Vol. 3",Holding,33,537106,0,0.472,0.702,9,-8.965,1,0.0981,0.82,4.25e-05,0.362,0.351,104.656,4,bluegrass,13.193952608763379,2.4420767866329838,-8.965,-0.19403262194011742,104.656,-0.6290542314993037,-0.5054929718437066,0.2192899025728922,-0.44982370062534044,0.09358141362153051,0.20175855530499065,0.8232931726907631,0.3540398307708183,0,-1.0,-1.8369701987210297e-16,0.7507857519179617,4,False,False,True,False
6jAoHpOWUd5dpBUy0PW7TR,VNV Nation,Judgement,The Farthest Star,25,292973,0,0.552,0.937,9,-6.738,0,0.0488,0.0232,0.00268,0.102,0.347,134.98,4,industrial,12.58783914686046,0.8573784800429597,-6.738,0.27984161945063535,134.98,0.3975750247485369,-0.05429034879706251,1.1591248883447085,-0.4650151279565637,0.04764665346735304,-0.3628932725699251,0.023293172690763052,0.08574966463729233,0,-1.0,-1.8369701987210297e-16,-1.331937902984166,4,False,False,True,False
0LoQuiekvzqx7n8flgEKzF,T. Rex,Electric Warrior,Get It On,71,262613,0,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4,blues,12.478440552453355,0.571353208873456,-6.926,0.2398378666973972,126.59,0.11352874259844545,0.9383554219055531,0.9231663174488056,1.6769761257459126,0.054866901440840096,-0.27413856475702597,0.17670682730923695,0.6099473738520277,1,-0.5000000000000004,0.8660254037844384,-1.331937902984166,4,False,False,True,False
34XYMzu7cmqQjItV8mJ77m,Orquesta Color Tango De Roberto Alvarez,Tango a Pugliese Con estilo para bailar Vol. 3,Para dos,18,175046,0,0.633,0.219,9,-11.805,0,0.0887,0.72,0.692,0.113,0.537,118.814,4,tango,12.072809788275373,-0.4891782353145025,-11.805,-0.7983446316166949,118.814,-0.14973036228821937,0.402552307037664,-1.7123709405240741,0.25657767027654016,0.08498432390499729,0.0960790566736333,0.7228915662650602,0.09710040243524921,1,-1.0,-1.8369701987210297e-16,-1.331937902984166,4,False,False,True,False
60an8Fb1pH1MniTxTlo2l9,Mc Bruninho da Praia;Mc Kadu;MC GP;Mc Lele JP,Bloco do Carro Chefe,Bloco do Carro Chefe,46,396000,0,0.818,0.486,4,-7.006,0,0.394,0.0996,0.0,0.0437,0.637,113.192,5,funk,12.889172015485954,1.6452205535906004,-7.006,0.22281499318538092,113.192,-0.34006507006507475,1.445958372833027,-0.6445584247748194,0.6363633535571209,0.3321773123383322,3.1346923483999807,0.1,0.025590754308120942,0,0.8660254037844387,-0.4999999999999998,-1.331937902984166,5,False,False,False,True
5FPnjikbwlDMULCCCa6ZCJ,John Mayer,Heavier Things,Daughters,67,237906,0,0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,3,singer-songwriter,12.379635119985952,0.3130240158187284,-7.816,0.05045839887621627,124.893,0.056076234754737844,0.6337936513490691,-0.9365071650358516,0.12745053796114256,0.02703133905103043,-0.616306481397446,0.8393574297188755,0.08162212361985348,0,0.8660254037844386,0.5000000000000001,0.7507857519179617,3,False,True,False,False
5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Un Verano Sin Ti,Yo No Soy Celoso,85,230704,1,0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,4,reggaeton,12.348895117095603,0.2326535347342626,-6.276,0.37814871398252947,142.004,0.6353749157881372,1.750520143389512,-0.23663004797173337,1.749135405569223,0.04802796901058155,-0.35820596131025123,0.2761044176706828,0.15591786193375298,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
2Fc99kfkQ1S2RilXcd6xIU,Money Chicha,Echo en Mexico,Quieren Efectos,24,167217,0,0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,afrobeat,12.027053629340694,-0.6088088195820148,-6.446,0.3419751077694949,96.617,-0.9012172901649282,-0.04865031600897946,0.5032400472103347,0.4844490802448885,0.033724869401620894,-0.5340264360742224,0.17369477911646586,0.1713961407491487,1,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
47bweAQBrsV1Vi3hDmEIAo,Korsakoff,Stiletto,Boozed - Edit,19,215639,0,0.462,0.978,6,-4.089,0,0.0951,0.0569,0.42,0.168,0.33,168.624,4,happy,12.281365629565604,0.05609605620919055,-4.089,0.8435115186172741,168.624,1.536604001704162,-0.5618932997245367,1.3230960986283016,-0.5295786941142623,0.09084568329957643,0.16812966246481068,0.057128514056224905,0.15385409142503353,0,1.2246467991473532e-16,-1.0,-1.331937902984166,4,False,False,True,False
5i7s3sB1LzxeVz8CWVEpAO,Tove Lo;The Young Professionals,Remixes & Covers,Talking Body - The Young Professionals Remix,44,221146,1,0.651,0.579,5,-8.023,0,0.0379,0.00166,0.000397,0.0794,0.443,138.993,4,swedish,12.306582917751149,0.12202726611659481,-8.023,0.006411713663874203,138.993,0.5334364943871925,0.5040728972231588,-0.27262372827788806,-0.10042087200720597,0.03719944098910626,-0.491315356461076,0.0016666666666666668,0.06242905788876277,0,0.49999999999999994,-0.8660254037844387,-1.331937902984166,4,False,False,True,False
6xwqmrEshHeFlVI3hrc685,Los Vaguens,Hotel Acapulco,Penurias,27,198013,0,0.329,0.596,5,-11.17,1,0.0569,0.0179,0.00102,0.267,0.413,167.831,4,rockabilly,12.196093014247753,-0.16685125908133513,-11.17,-0.6632255731150658,167.831,1.5097567190170316,-1.312017660539582,-0.20463566547737366,-0.21435657699138033,0.055340095033164595,-0.2683218450017052,0.017971887550200804,0.2560107316066454,0,0.49999999999999994,-0.8660254037844387,0.7507857519179617,4,False,False,True,False
21excOPd45gzWN8zCt8Vhw,Annie Lennox,Christmas Best Hits 2022,Angels From The Realms of Glory,0,240146,0,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,4,singer-songwriter,12.389006514822563,0.33752575429082815,-8.957,-0.19233033458891596,126.002,0.09362180411164493,-0.217851299651471,-1.300443265909193,-0.6435143990984367,0.02810143011087481,-0.6031524152630923,0.5371485943775101,0.11670622226808382,0,0.0,1.0,0.7507857519179617,4,False,False,True,False
